year,subject,exam_format,chapter,topic,question_text,options,correct_option,marks,verification_status,source_url
2023,Mathematics,annual,Vector Algebra,Dot Product,Briefly explain the concept of Dot Product and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Vector Algebra,Cross Product,Derive the mathematical relationship for Cross Product or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Three Dimensional Geometry,Direction Cosines,Which of the following statements most accurately describes the core principle of Direction Cosines?,"[""Increases linearly with Direction Cosines"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Direction Cosines,1,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Three Dimensional Geometry,Equation of Line,Briefly explain the concept of Equation of Line and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Three Dimensional Geometry,Shortest Distance between lines,Derive the mathematical relationship for Shortest Distance between lines or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Linear Programming,Graphical Method of Solution,Briefly explain the concept of Graphical Method of Solution and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Linear Programming,Bounded and Unbounded Regions,Briefly explain the concept of Bounded and Unbounded Regions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Probability,Conditional Probability,Which of the following statements most accurately describes the core principle of Conditional Probability?,"[""Increases linearly with Conditional Probability"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Conditional Probability,1,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Probability,Multiplication Theorem,Briefly explain the concept of Multiplication Theorem and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2023/mathematics
2023,Mathematics,annual,Probability,Bayes' Theorem,"A factory has three machines A, B, and C producing items. Given their respective defect rates, find the probability that a randomly chosen defective item was produced by machine B.",[],N/A,4,verified,https://cbse.gov.in/pyq/2023/mathematics
2024,Physics,annual,Electric Charges and Fields,Coulomb's Law,Which of the following statements most accurately describes the core principle of Coulomb's Law?,"[""Increases linearly with Coulomb's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Coulomb's Law,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electric Charges and Fields,Electric Field Lines,Briefly explain the concept of Electric Field Lines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electric Charges and Fields,Gauss's Law,Derive the mathematical relationship for Gauss's Law or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electrostatic Potential and Capacitance,Equipotential Surfaces,Which of the following statements most accurately describes the core principle of Equipotential Surfaces?,"[""Increases linearly with Equipotential Surfaces"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Equipotential Surfaces,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electrostatic Potential and Capacitance,Capacitors in Series and Parallel,Briefly explain the concept of Capacitors in Series and Parallel and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electrostatic Potential and Capacitance,Energy stored in Capacitor,Derive the mathematical relationship for Energy stored in Capacitor or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Current Electricity,Ohm's Law,Which of the following statements most accurately describes the core principle of Ohm's Law?,"[""Increases linearly with Ohm's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Ohm's Law,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Current Electricity,Kirchhoff's Laws,Briefly explain the concept of Kirchhoff's Laws and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Current Electricity,Wheatstone Bridge,Derive the mathematical relationship for Wheatstone Bridge or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Current Electricity,Ohm's Law,"Provide a comprehensive analysis of Ohm's Law. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Moving Charges and Magnetism,Biot-Savart Law,Which of the following statements most accurately describes the core principle of Biot-Savart Law?,"[""Increases linearly with Biot-Savart Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Biot-Savart Law,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Moving Charges and Magnetism,Ampere's Circuital Law,Briefly explain the concept of Ampere's Circuital Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Moving Charges and Magnetism,Force between parallel currents,Derive the mathematical relationship for Force between parallel currents or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Magnetism and Matter,Earth's Magnetism,Briefly explain the concept of Earth's Magnetism and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Magnetism and Matter,Magnetic Properties of Materials,Briefly explain the concept of Magnetic Properties of Materials and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electromagnetic Induction,Faraday's Laws,Derive the mathematical relationship for Faraday's Laws or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electromagnetic Induction,Lenz's Law,Briefly explain the concept of Lenz's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Alternating Current,LCR Circuit,Which of the following statements most accurately describes the core principle of LCR Circuit?,"[""Increases linearly with LCR Circuit"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with LCR Circuit,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Alternating Current,Resonance,Briefly explain the concept of Resonance and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Alternating Current,AC Generator and Transformer,Derive the mathematical relationship for AC Generator and Transformer or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electromagnetic Waves,Electromagnetic Spectrum,Briefly explain the concept of Electromagnetic Spectrum and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Electromagnetic Waves,Displacement Current,Briefly explain the concept of Displacement Current and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Ray Optics and Optical Instruments,Total Internal Reflection,Which of the following statements most accurately describes the core principle of Total Internal Reflection?,"[""Increases linearly with Total Internal Reflection"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Total Internal Reflection,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Ray Optics and Optical Instruments,Lens Maker's Formula,Draw a ray diagram and derive the lens maker's formula for a double convex lens.,[],N/A,5,verified,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Ray Optics and Optical Instruments,Prism,Derive the mathematical relationship for Prism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Ray Optics and Optical Instruments,Microscope and Telescope,"Provide a comprehensive analysis of Microscope and Telescope. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Wave Optics,Huygens Principle,Which of the following statements most accurately describes the core principle of Huygens Principle?,"[""Increases linearly with Huygens Principle"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Huygens Principle,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Wave Optics,Young's Double Slit Experiment,Briefly explain the concept of Young's Double Slit Experiment and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Wave Optics,Diffraction,Derive the mathematical relationship for Diffraction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Dual Nature of Radiation and Matter,Photoelectric Effect,Which of the following statements most accurately describes the core principle of Photoelectric Effect?,"[""Increases linearly with Photoelectric Effect"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Photoelectric Effect,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Dual Nature of Radiation and Matter,Einstein's Photoelectric Equation,Briefly explain the concept of Einstein's Photoelectric Equation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Dual Nature of Radiation and Matter,De Broglie Wavelength,Derive the mathematical relationship for De Broglie Wavelength or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Atoms,Rutherford's Model,Derive the mathematical relationship for Rutherford's Model or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Atoms,Bohr Model,Derive the mathematical relationship for Bohr Model or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Nuclei,Mass Defect and Binding Energy,Briefly explain the concept of Mass Defect and Binding Energy and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,Nuclei,Nuclear Fission and Fusion,Derive the mathematical relationship for Nuclear Fission and Fusion or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Which of the following statements most accurately describes the core principle of p-n Junction Diode?,"[""Increases linearly with p-n Junction Diode"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with p-n Junction Diode,1,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",Rectifier,Briefly explain the concept of Rectifier and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Derive the mathematical relationship for p-n Junction Diode or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/physics
2024,Chemistry,annual,Solutions,Henry's Law,Which of the following statements most accurately describes the core principle of Henry's Law?,"[""Increases linearly with Henry's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Henry's Law,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Solutions,Raoult's Law,Briefly explain the concept of Raoult's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Solutions,Colligative Properties,Derive the mathematical relationship for Colligative Properties or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Electrochemistry,Nernst Equation,Which of the following statements most accurately describes the core principle of Nernst Equation?,"[""Increases linearly with Nernst Equation"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Nernst Equation,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Electrochemistry,Kohlrausch's Law,Briefly explain the concept of Kohlrausch's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Electrochemistry,Faraday's Laws of Electrolysis,Derive the mathematical relationship for Faraday's Laws of Electrolysis or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Chemical Kinetics,Rate of Reaction,Which of the following statements most accurately describes the core principle of Rate of Reaction?,"[""Increases linearly with Rate of Reaction"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Rate of Reaction,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Chemical Kinetics,Order and Molecularity,Briefly explain the concept of Order and Molecularity and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Chemical Kinetics,Integrated Rate Equations,Derive the mathematical relationship for Integrated Rate Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,The d- and f-Block Elements,Properties of Transition Elements,Which of the following statements most accurately describes the core principle of Properties of Transition Elements?,"[""Increases linearly with Properties of Transition Elements"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Properties of Transition Elements,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,The d- and f-Block Elements,Lanthanoid Contraction,Briefly explain the concept of Lanthanoid Contraction and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,The d- and f-Block Elements,KMnO4 and K2Cr2O7,Derive the mathematical relationship for KMnO4 and K2Cr2O7 or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Coordination Compounds,Nomenclature,Derive the mathematical relationship for Nomenclature or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Coordination Compounds,Isomerism,Derive the mathematical relationship for Isomerism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Haloalkanes and Haloarenes,SN1 and SN2 Reactions,Explain the mechanism of SN1 and SN2 reactions with suitable examples. Discuss their stereochemical aspects.,[],N/A,5,verified,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Haloalkanes and Haloarenes,Optical Isomerism,Briefly explain the concept of Optical Isomerism and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Alcohols, Phenols and Ethers",Preparation Methods,Which of the following statements most accurately describes the core principle of Preparation Methods?,"[""Increases linearly with Preparation Methods"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Preparation Methods,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Alcohols, Phenols and Ethers",Acidic Nature of Phenols,Briefly explain the concept of Acidic Nature of Phenols and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Alcohols, Phenols and Ethers",Reimer-Tiemann Reaction,Derive the mathematical relationship for Reimer-Tiemann Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Nucleophilic Addition,Which of the following statements most accurately describes the core principle of Nucleophilic Addition?,"[""Increases linearly with Nucleophilic Addition"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Nucleophilic Addition,1,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Aldol Condensation,Briefly explain the concept of Aldol Condensation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Cannizzaro Reaction,Derive the mathematical relationship for Cannizzaro Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Amines,Preparation of Amines,Briefly explain the concept of Preparation of Amines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Amines,Basic Character of Amines,Derive the mathematical relationship for Basic Character of Amines or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Biomolecules,Structure of Glucose,Briefly explain the concept of Structure of Glucose and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Chemistry,annual,Biomolecules,Proteins and Amino Acids,Briefly explain the concept of Proteins and Amino Acids and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/chemistry
2024,Mathematics,annual,Relations and Functions,Types of Relations,Briefly explain the concept of Types of Relations and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Relations and Functions,One-one and Onto Functions,Derive the mathematical relationship for One-one and Onto Functions or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Inverse Trigonometric Functions,Principal Value Branches,Briefly explain the concept of Principal Value Branches and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Inverse Trigonometric Functions,Properties of Inverse Trig Functions,Derive the mathematical relationship for Properties of Inverse Trig Functions or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Matrices,Matrix Operations,Which of the following statements most accurately describes the core principle of Matrix Operations?,"[""Increases linearly with Matrix Operations"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Matrix Operations,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Matrices,Symmetric and Skew-Symmetric Matrices,Briefly explain the concept of Symmetric and Skew-Symmetric Matrices and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Matrices,Inverse using Adjoint,Derive the mathematical relationship for Inverse using Adjoint or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Determinants,Properties of Determinants,Which of the following statements most accurately describes the core principle of Properties of Determinants?,"[""Increases linearly with Properties of Determinants"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Properties of Determinants,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Determinants,Area of Triangle,Briefly explain the concept of Area of Triangle and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Determinants,System of Linear Equations,Use the matrix method to solve the given system of three linear equations.,[],N/A,5,verified,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Continuity and Differentiability,Continuity,Which of the following statements most accurately describes the core principle of Continuity?,"[""Increases linearly with Continuity"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Continuity,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Continuity and Differentiability,Chain Rule,Briefly explain the concept of Chain Rule and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Continuity and Differentiability,Logarithmic Differentiation,Derive the mathematical relationship for Logarithmic Differentiation or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Application of Derivatives,Rate of Change,Which of the following statements most accurately describes the core principle of Rate of Change?,"[""Increases linearly with Rate of Change"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Rate of Change,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Application of Derivatives,Increasing and Decreasing Functions,Briefly explain the concept of Increasing and Decreasing Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Application of Derivatives,Maxima and Minima,Derive the mathematical relationship for Maxima and Minima or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Integrals,Integration by Substitution,Which of the following statements most accurately describes the core principle of Integration by Substitution?,"[""Increases linearly with Integration by Substitution"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Integration by Substitution,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Integrals,Partial Fractions,Briefly explain the concept of Partial Fractions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Integrals,Integration by Parts,Derive the mathematical relationship for Integration by Parts or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Integrals,Properties of Definite Integrals,"Provide a comprehensive analysis of Properties of Definite Integrals. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Application of Integrals,Area under Simple Curves,Briefly explain the concept of Area under Simple Curves and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Application of Integrals,Area between Two Curves,Derive the mathematical relationship for Area between Two Curves or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Differential Equations,Order and Degree,Which of the following statements most accurately describes the core principle of Order and Degree?,"[""Increases linearly with Order and Degree"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Order and Degree,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Differential Equations,Variable Separable,Briefly explain the concept of Variable Separable and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Differential Equations,Linear Differential Equations,Derive the mathematical relationship for Linear Differential Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Vector Algebra,Addition of Vectors,Which of the following statements most accurately describes the core principle of Addition of Vectors?,"[""Increases linearly with Addition of Vectors"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Addition of Vectors,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Vector Algebra,Dot Product,Briefly explain the concept of Dot Product and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Vector Algebra,Cross Product,Derive the mathematical relationship for Cross Product or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Three Dimensional Geometry,Direction Cosines,Which of the following statements most accurately describes the core principle of Direction Cosines?,"[""Increases linearly with Direction Cosines"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Direction Cosines,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Three Dimensional Geometry,Equation of Line,Briefly explain the concept of Equation of Line and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Three Dimensional Geometry,Shortest Distance between lines,Derive the mathematical relationship for Shortest Distance between lines or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Linear Programming,Graphical Method of Solution,Derive the mathematical relationship for Graphical Method of Solution or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Linear Programming,Bounded and Unbounded Regions,Briefly explain the concept of Bounded and Unbounded Regions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Probability,Conditional Probability,Which of the following statements most accurately describes the core principle of Conditional Probability?,"[""Increases linearly with Conditional Probability"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Conditional Probability,1,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Probability,Multiplication Theorem,Briefly explain the concept of Multiplication Theorem and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2024/mathematics
2024,Mathematics,annual,Probability,Bayes' Theorem,Derive the mathematical relationship for Bayes' Theorem or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2024/mathematics
2025,Physics,annual,Electric Charges and Fields,Coulomb's Law,Which of the following statements most accurately describes the core principle of Coulomb's Law?,"[""Increases linearly with Coulomb's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Coulomb's Law,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electric Charges and Fields,Electric Field Lines,Briefly explain the concept of Electric Field Lines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electric Charges and Fields,Gauss's Law,Derive the mathematical relationship for Gauss's Law or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electrostatic Potential and Capacitance,Equipotential Surfaces,Which of the following statements most accurately describes the core principle of Equipotential Surfaces?,"[""Increases linearly with Equipotential Surfaces"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Equipotential Surfaces,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electrostatic Potential and Capacitance,Capacitors in Series and Parallel,Briefly explain the concept of Capacitors in Series and Parallel and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Electrostatic Potential and Capacitance,Energy stored in Capacitor,Derive the mathematical relationship for Energy stored in Capacitor or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Current Electricity,Ohm's Law,Which of the following statements most accurately describes the core principle of Ohm's Law?,"[""Increases linearly with Ohm's Law"", ""Inversely proportional"", ""Remains constant"", ""Cannot be determined""]",Increases linearly with Ohm's Law,1,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Current Electricity,Kirchhoff's Laws,Briefly explain the concept of Kirchhoff's Laws and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2025/physics
2025,Physics,annual,Current Electricity,Wheatstone Bridge,Derive the mathematical relationship for Wheatstone Bridge or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2025/physics
